year,county,sex,race,deaths
2014,Kiowa,Male,Unknown,0.0
2014,Kiowa,Male,More than one race,0.0
2014,Latimer,Male,White,0.0
2014,Latimer,Male,Black or African American,0.0
2014,Latimer,Male,American Indian or Alaska Native,0.0
2014,Latimer,Male,Asian,0.0
2014,Latimer,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Latimer,Male,Other,0.0
2014,Latimer,Male,Unknown,0.0
2014,Latimer,Male,More than one race,0.0
2014,Le Flore,Male,White,29.0
2014,Le Flore,Male,Black or African American,0.0
2014,Le Flore,Male,American Indian or Alaska Native,0.0
2014,Le Flore,Male,Asian,0.0
2014,Le Flore,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Le Flore,Male,Other,0.0
2014,Le Flore,Male,Unknown,0.0
2014,Le Flore,Male,More than one race,0.0
2014,Lincoln,Male,White,14.0
2014,Lincoln,Male,Black or African American,0.0
2014,Lincoln,Male,American Indian or Alaska Native,0.0
2014,Lincoln,Male,Asian,0.0
2014,Lincoln,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Lincoln,Male,Other,0.0
2014,Lincoln,Male,Unknown,0.0
2014,Lincoln,Male,More than one race,0.0
2014,Logan,Male,White,17.0
2014,Logan,Male,Black or African American,0.0
2014,Logan,Male,American Indian or Alaska Native,0.0
2014,Logan,Male,Asian,0.0
2014,Logan,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Logan,Male,Other,0.0
2014,Logan,Male,Unknown,0.0
2014,Logan,Male,More than one race,0.0
2014,Love,Male,White,5.0
2014,Love,Male,Black or African American,0.0
2014,Love,Male,American Indian or Alaska Native,0.0
2014,Love,Male,Asian,0.0
2014,Love,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Love,Male,Other,0.0
2014,Love,Male,Unknown,0.0
2014,Love,Male,More than one race,0.0
2014,McClain,Male,White,15.0
2014,McClain,Male,Black or African American,0.0
2014,McClain,Male,American Indian or Alaska Native,0.0
2014,McClain,Male,Asian,0.0
2014,McClain,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,McClain,Male,Other,0.0
2014,McClain,Male,Unknown,0.0
2014,McClain,Male,More than one race,0.0
2014,McCurtain,Male,White,12.0
2014,McCurtain,Male,Black or African American,0.0
2014,McCurtain,Male,American Indian or Alaska Native,0.0
2014,McCurtain,Male,Asian,0.0
2014,McCurtain,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,McCurtain,Male,Other,0.0
2014,McCurtain,Male,Unknown,0.0
2014,McCurtain,Male,More than one race,0.0
2014,McIntosh,Male,White,15.0
2014,McIntosh,Male,Black or African American,0.0
2014,McIntosh,Male,American Indian or Alaska Native,0.0
2014,McIntosh,Male,Asian,0.0
2014,McIntosh,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,McIntosh,Male,Other,0.0
2014,McIntosh,Male,Unknown,0.0
2014,McIntosh,Male,More than one race,0.0
2014,Major,Male,White,0.0
2014,Major,Male,Black or African American,0.0
2014,Major,Male,American Indian or Alaska Native,0.0
2014,Major,Male,Asian,0.0
2014,Major,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Major,Male,Other,0.0
2014,Major,Male,Unknown,0.0
2014,Major,Male,More than one race,0.0
2014,Marshall,Male,White,5.0
2014,Marshall,Male,Black or African American,0.0
2014,Marshall,Male,American Indian or Alaska Native,0.0
2014,Marshall,Male,Asian,0.0
2014,Marshall,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Marshall,Male,Other,0.0
2014,Marshall,Male,Unknown,0.0
2014,Marshall,Male,More than one race,0.0
2014,Mayes,Male,White,18.0
2014,Mayes,Male,Black or African American,0.0
2014,Mayes,Male,American Indian or Alaska Native,9.0
2014,Mayes,Male,Asian,0.0
2014,Mayes,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Mayes,Male,Other,0.0
2014,Mayes,Male,Unknown,0.0
2014,Mayes,Male,More than one race,0.0
2014,Murray,Male,White,10.0
2014,Murray,Male,Black or African American,0.0
2014,Murray,Male,American Indian or Alaska Native,0.0
2014,Murray,Male,Asian,0.0
2014,Murray,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Murray,Male,Other,0.0
2014,Murray,Male,Unknown,0.0
2014,Murray,Male,More than one race,0.0
2014,Muskogee,Male,White,32.0
2014,Muskogee,Male,Black or African American,0.0
2014,Muskogee,Male,American Indian or Alaska Native,14.0
2014,Muskogee,Male,Asian,0.0
2014,Muskogee,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Muskogee,Male,Other,0.0
2014,Muskogee,Male,Unknown,0.0
2014,Muskogee,Male,More than one race,0.0
2014,Noble,Male,White,0.0
2014,Noble,Male,Black or African American,0.0
2014,Noble,Male,American Indian or Alaska Native,0.0
2014,Noble,Male,Asian,0.0
2014,Noble,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Noble,Male,Other,0.0
2014,Noble,Male,Unknown,0.0
2014,Noble,Male,More than one race,0.0
2014,Nowata,Male,White,0.0
2014,Nowata,Male,Black or African American,0.0
2014,Nowata,Male,American Indian or Alaska Native,0.0
2014,Nowata,Male,Asian,0.0
2014,Nowata,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Nowata,Male,Other,0.0
2014,Nowata,Male,Unknown,0.0
2014,Nowata,Male,More than one race,0.0
2014,Okfuskee,Male,White,9.0
2014,Okfuskee,Male,Black or African American,0.0
2014,Okfuskee,Male,American Indian or Alaska Native,0.0
2014,Okfuskee,Male,Asian,0.0
2014,Okfuskee,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Okfuskee,Male,Other,0.0
2014,Okfuskee,Male,Unknown,0.0
2014,Okfuskee,Male,More than one race,0.0
2014,Oklahoma,Male,White,279.0
2014,Oklahoma,Male,Black or African American,92.0
2014,Oklahoma,Male,American Indian or Alaska Native,18.0
2014,Oklahoma,Male,Asian,0.0
2014,Oklahoma,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Oklahoma,Male,Other,23.0
2014,Oklahoma,Male,Unknown,0.0
2014,Oklahoma,Male,More than one race,14.0
2014,Okmulgee,Male,White,10.0
2014,Okmulgee,Male,Black or African American,0.0
2014,Okmulgee,Male,American Indian or Alaska Native,6.0
2014,Okmulgee,Male,Asian,0.0
2014,Okmulgee,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Okmulgee,Male,Other,0.0
2014,Okmulgee,Male,Unknown,0.0
2014,Okmulgee,Male,More than one race,0.0
2014,Osage,Male,White,16.0
2014,Osage,Male,Black or African American,0.0
2014,Osage,Male,American Indian or Alaska Native,7.0
2014,Osage,Male,Asian,0.0
2014,Osage,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Osage,Male,Other,0.0
2014,Osage,Male,Unknown,0.0
2014,Osage,Male,More than one race,0.0
2014,Ottawa,Male,White,15.0
2014,Ottawa,Male,Black or African American,0.0
2014,Ottawa,Male,American Indian or Alaska Native,0.0
2014,Ottawa,Male,Asian,0.0
2014,Ottawa,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Ottawa,Male,Other,0.0
2014,Ottawa,Male,Unknown,0.0
2014,Ottawa,Male,More than one race,0.0
2014,Pawnee,Male,White,10.0
2014,Pawnee,Male,Black or African American,0.0
2014,Pawnee,Male,American Indian or Alaska Native,0.0
2014,Pawnee,Male,Asian,0.0
2014,Pawnee,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Pawnee,Male,Other,0.0
2014,Pawnee,Male,Unknown,0.0
2014,Pawnee,Male,More than one race,0.0
2014,Payne,Male,White,25.0
2014,Payne,Male,Black or African American,0.0
2014,Payne,Male,American Indian or Alaska Native,0.0
2014,Payne,Male,Asian,0.0
2014,Payne,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Payne,Male,Other,0.0
2014,Payne,Male,Unknown,0.0
2014,Payne,Male,More than one race,0.0
2014,Pittsburg,Male,White,18.0
2014,Pittsburg,Male,Black or African American,0.0
2014,Pittsburg,Male,American Indian or Alaska Native,5.0
2014,Pittsburg,Male,Asian,0.0
2014,Pittsburg,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Pittsburg,Male,Other,0.0
2014,Pittsburg,Male,Unknown,0.0
2014,Pittsburg,Male,More than one race,6.0
2014,Pontotoc,Male,White,15.0
2014,Pontotoc,Male,Black or African American,0.0
2014,Pontotoc,Male,American Indian or Alaska Native,9.0
2014,Pontotoc,Male,Asian,0.0
2014,Pontotoc,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Pontotoc,Male,Other,0.0
2014,Pontotoc,Male,Unknown,0.0
2014,Pontotoc,Male,More than one race,0.0
2014,Pottawatomie,Male,White,27.0
2014,Pottawatomie,Male,Black or African American,0.0
2014,Pottawatomie,Male,American Indian or Alaska Native,8.0
2014,Pottawatomie,Male,Asian,0.0
2014,Pottawatomie,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Pottawatomie,Male,Other,0.0
2014,Pottawatomie,Male,Unknown,0.0
2014,Pottawatomie,Male,More than one race,0.0
2014,Pushmataha,Male,White,8.0
2014,Pushmataha,Male,Black or African American,0.0
2014,Pushmataha,Male,American Indian or Alaska Native,0.0
2014,Pushmataha,Male,Asian,0.0
2014,Pushmataha,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Pushmataha,Male,Other,0.0
2014,Pushmataha,Male,Unknown,0.0
2014,Pushmataha,Male,More than one race,0.0
2014,Roger Mills,Male,White,0.0
2014,Roger Mills,Male,Black or African American,0.0
2014,Roger Mills,Male,American Indian or Alaska Native,0.0
2014,Roger Mills,Male,Asian,0.0
2014,Roger Mills,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Roger Mills,Male,Other,0.0
2014,Roger Mills,Male,Unknown,0.0
2014,Roger Mills,Male,More than one race,0.0
2014,Rogers,Male,White,38.0
2014,Rogers,Male,Black or African American,0.0
2014,Rogers,Male,American Indian or Alaska Native,5.0
2014,Rogers,Male,Asian,0.0
2014,Rogers,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Rogers,Male,Other,0.0
2014,Rogers,Male,Unknown,0.0
2014,Rogers,Male,More than one race,8.0
2014,Seminole,Male,White,6.0
2014,Seminole,Male,Black or African American,0.0
2014,Seminole,Male,American Indian or Alaska Native,0.0
2014,Seminole,Male,Asian,0.0
2014,Seminole,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Seminole,Male,Other,0.0
2014,Seminole,Male,Unknown,0.0
2014,Seminole,Male,More than one race,0.0
2014,Sequoyah,Male,White,17.0
2014,Sequoyah,Male,Black or African American,0.0
2014,Sequoyah,Male,American Indian or Alaska Native,0.0
2014,Sequoyah,Male,Asian,0.0
2014,Sequoyah,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Sequoyah,Male,Other,0.0
2014,Sequoyah,Male,Unknown,0.0
2014,Sequoyah,Male,More than one race,8.0
2014,Stephens,Male,White,21.0
2014,Stephens,Male,Black or African American,0.0
2014,Stephens,Male,American Indian or Alaska Native,0.0
2014,Stephens,Male,Asian,0.0
2014,Stephens,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Stephens,Male,Other,0.0
2014,Stephens,Male,Unknown,0.0
2014,Stephens,Male,More than one race,0.0
2014,Texas,Male,White,6.0
2014,Texas,Male,Black or African American,0.0
2014,Texas,Male,American Indian or Alaska Native,0.0
2014,Texas,Male,Asian,0.0
2014,Texas,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Texas,Male,Other,0.0
2014,Texas,Male,Unknown,0.0
2014,Texas,Male,More than one race,0.0
2014,Tillman,Male,White,0.0
2014,Tillman,Male,Black or African American,0.0
2014,Tillman,Male,American Indian or Alaska Native,0.0
2014,Tillman,Male,Asian,0.0
2014,Tillman,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Tillman,Male,Other,0.0
2014,Tillman,Male,Unknown,0.0
2014,Tillman,Male,More than one race,0.0
2014,Tulsa,Male,White,203.0
2014,Tulsa,Male,Black or African American,63.0
2014,Tulsa,Male,American Indian or Alaska Native,32.0
2014,Tulsa,Male,Asian,0.0
2014,Tulsa,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Tulsa,Male,Other,11.0
2014,Tulsa,Male,Unknown,0.0
2014,Tulsa,Male,More than one race,13.0
2014,Wagoner,Male,White,24.0
2014,Wagoner,Male,Black or African American,0.0
2014,Wagoner,Male,American Indian or Alaska Native,5.0
2014,Wagoner,Male,Asian,0.0
2014,Wagoner,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Wagoner,Male,Other,0.0
2014,Wagoner,Male,Unknown,0.0
2014,Wagoner,Male,More than one race,0.0
2014,Washington,Male,White,19.0
2014,Washington,Male,Black or African American,0.0
2014,Washington,Male,American Indian or Alaska Native,0.0
2014,Washington,Male,Asian,0.0
2014,Washington,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Washington,Male,Other,0.0
2014,Washington,Male,Unknown,0.0
2014,Washington,Male,More than one race,0.0
2014,Washita,Male,White,10.0
2014,Washita,Male,Black or African American,0.0
2014,Washita,Male,American Indian or Alaska Native,0.0
2014,Washita,Male,Asian,0.0
2014,Washita,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Washita,Male,Other,0.0
2014,Washita,Male,Unknown,0.0
2014,Washita,Male,More than one race,0.0
2014,Woods,Male,White,0.0
2014,Woods,Male,Black or African American,0.0
2014,Woods,Male,American Indian or Alaska Native,0.0
2014,Woods,Male,Asian,0.0
2014,Woods,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Woods,Male,Other,0.0
2014,Woods,Male,Unknown,0.0
2014,Woods,Male,More than one race,0.0
2014,Woodward,Male,White,7.0
2014,Woodward,Male,Black or African American,0.0
2014,Woodward,Male,American Indian or Alaska Native,0.0
2014,Woodward,Male,Asian,0.0
2014,Woodward,Male,Native Hawaiian or Other Pacific Islander,0.0
2014,Woodward,Male,Other,0.0
2014,Woodward,Male,Unknown,0.0
2014,Woodward,Male,More than one race,0.0
2015,UNKNOWN,Male,White,6.0
2015,UNKNOWN,Male,Black or African American,0.0
2015,UNKNOWN,Male,American Indian or Alaska Native,0.0
2015,UNKNOWN,Male,Asian,0.0
2015,UNKNOWN,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,UNKNOWN,Male,Other,0.0
2015,UNKNOWN,Male,Unknown,0.0
2015,UNKNOWN,Male,More than one race,0.0
2015,Adair,Male,White,6.0
2015,Adair,Male,Black or African American,0.0
2015,Adair,Male,American Indian or Alaska Native,8.0
2015,Adair,Male,Asian,0.0
2015,Adair,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Adair,Male,Other,0.0
2015,Adair,Male,Unknown,0.0
2015,Adair,Male,More than one race,0.0
2015,Alfalfa,Male,White,0.0
2015,Alfalfa,Male,Black or African American,0.0
2015,Alfalfa,Male,American Indian or Alaska Native,0.0
2015,Alfalfa,Male,Asian,0.0
2015,Alfalfa,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Alfalfa,Male,Other,0.0
2015,Alfalfa,Male,Unknown,0.0
2015,Alfalfa,Male,More than one race,0.0
2015,Atoka,Male,White,8.0
2015,Atoka,Male,Black or African American,0.0
2015,Atoka,Male,American Indian or Alaska Native,0.0
2015,Atoka,Male,Asian,0.0
2015,Atoka,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Atoka,Male,Other,0.0
2015,Atoka,Male,Unknown,0.0
2015,Atoka,Male,More than one race,0.0
2015,Beaver,Male,White,0.0
2015,Beaver,Male,Black or African American,0.0
2015,Beaver,Male,American Indian or Alaska Native,0.0
2015,Beaver,Male,Asian,0.0
2015,Beaver,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Beaver,Male,Other,0.0
2015,Beaver,Male,Unknown,0.0
2015,Beaver,Male,More than one race,0.0
2015,Beckham,Male,White,9.0
2015,Beckham,Male,Black or African American,0.0
2015,Beckham,Male,American Indian or Alaska Native,0.0
2015,Beckham,Male,Asian,0.0
2015,Beckham,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Beckham,Male,Other,0.0
2015,Beckham,Male,Unknown,0.0
2015,Beckham,Male,More than one race,0.0
2015,Blaine,Male,White,0.0
2015,Blaine,Male,Black or African American,0.0
2015,Blaine,Male,American Indian or Alaska Native,0.0
2015,Blaine,Male,Asian,0.0
2015,Blaine,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Blaine,Male,Other,0.0
2015,Blaine,Male,Unknown,0.0
2015,Blaine,Male,More than one race,0.0
2015,Bryan,Male,White,18.0
2015,Bryan,Male,Black or African American,0.0
2015,Bryan,Male,American Indian or Alaska Native,9.0
2015,Bryan,Male,Asian,0.0
2015,Bryan,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Bryan,Male,Other,0.0
2015,Bryan,Male,Unknown,0.0
2015,Bryan,Male,More than one race,0.0
2015,Caddo,Male,White,12.0
2015,Caddo,Male,Black or African American,0.0
2015,Caddo,Male,American Indian or Alaska Native,7.0
2015,Caddo,Male,Asian,0.0
2015,Caddo,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Caddo,Male,Other,0.0
2015,Caddo,Male,Unknown,0.0
2015,Caddo,Male,More than one race,0.0
2015,Canadian,Male,White,52.0
2015,Canadian,Male,Black or African American,0.0
2015,Canadian,Male,American Indian or Alaska Native,6.0
2015,Canadian,Male,Asian,0.0
2015,Canadian,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Canadian,Male,Other,0.0
2015,Canadian,Male,Unknown,0.0
2015,Canadian,Male,More than one race,0.0
2015,Carter,Male,White,29.0
2015,Carter,Male,Black or African American,0.0
2015,Carter,Male,American Indian or Alaska Native,6.0
2015,Carter,Male,Asian,0.0
2015,Carter,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Carter,Male,Other,0.0
2015,Carter,Male,Unknown,0.0
2015,Carter,Male,More than one race,0.0
2015,Cherokee,Male,White,12.0
2015,Cherokee,Male,Black or African American,0.0
2015,Cherokee,Male,American Indian or Alaska Native,14.0
2015,Cherokee,Male,Asian,0.0
2015,Cherokee,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Cherokee,Male,Other,0.0
2015,Cherokee,Male,Unknown,0.0
2015,Cherokee,Male,More than one race,0.0
2015,Choctaw,Male,White,9.0
2015,Choctaw,Male,Black or African American,0.0
2015,Choctaw,Male,American Indian or Alaska Native,0.0
2015,Choctaw,Male,Asian,0.0
2015,Choctaw,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Choctaw,Male,Other,0.0
2015,Choctaw,Male,Unknown,0.0
2015,Choctaw,Male,More than one race,0.0
2015,Cimarron,Male,White,0.0
2015,Cimarron,Male,Black or African American,0.0
2015,Cimarron,Male,American Indian or Alaska Native,0.0
2015,Cimarron,Male,Asian,0.0
2015,Cimarron,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Cimarron,Male,Other,0.0
2015,Cimarron,Male,Unknown,0.0
2015,Cimarron,Male,More than one race,0.0
2015,Cleveland,Male,White,94.0
2015,Cleveland,Male,Black or African American,5.0
2015,Cleveland,Male,American Indian or Alaska Native,12.0
2015,Cleveland,Male,Asian,0.0
2015,Cleveland,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Cleveland,Male,Other,0.0
2015,Cleveland,Male,Unknown,0.0
2015,Cleveland,Male,More than one race,0.0
2015,Coal,Male,White,6.0
2015,Coal,Male,Black or African American,0.0
2015,Coal,Male,American Indian or Alaska Native,0.0
2015,Coal,Male,Asian,0.0
2015,Coal,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Coal,Male,Other,0.0
2015,Coal,Male,Unknown,0.0
2015,Coal,Male,More than one race,0.0
2015,Comanche,Male,White,32.0
2015,Comanche,Male,Black or African American,18.0
2015,Comanche,Male,American Indian or Alaska Native,11.0
2015,Comanche,Male,Asian,0.0
2015,Comanche,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Comanche,Male,Other,0.0
2015,Comanche,Male,Unknown,0.0
2015,Comanche,Male,More than one race,0.0
2015,Cotton,Male,White,0.0
2015,Cotton,Male,Black or African American,0.0
2015,Cotton,Male,American Indian or Alaska Native,0.0
2015,Cotton,Male,Asian,0.0
2015,Cotton,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Cotton,Male,Other,0.0
2015,Cotton,Male,Unknown,0.0
2015,Cotton,Male,More than one race,0.0
2015,Craig,Male,White,9.0
2015,Craig,Male,Black or African American,0.0
2015,Craig,Male,American Indian or Alaska Native,0.0
2015,Craig,Male,Asian,0.0
2015,Craig,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Craig,Male,Other,0.0
2015,Craig,Male,Unknown,0.0
2015,Craig,Male,More than one race,0.0
2015,Creek,Male,White,52.0
2015,Creek,Male,Black or African American,0.0
2015,Creek,Male,American Indian or Alaska Native,0.0
2015,Creek,Male,Asian,0.0
2015,Creek,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Creek,Male,Other,0.0
2015,Creek,Male,Unknown,0.0
2015,Creek,Male,More than one race,0.0
2015,Custer,Male,White,12.0
2015,Custer,Male,Black or African American,0.0
2015,Custer,Male,American Indian or Alaska Native,0.0
2015,Custer,Male,Asian,0.0
2015,Custer,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Custer,Male,Other,0.0
2015,Custer,Male,Unknown,0.0
2015,Custer,Male,More than one race,0.0
2015,Delaware,Male,White,18.0
2015,Delaware,Male,Black or African American,0.0
2015,Delaware,Male,American Indian or Alaska Native,6.0
2015,Delaware,Male,Asian,0.0
2015,Delaware,Male,Native Hawaiian or Other Pacific Islander,0.0
2015,Delaware,Male,Other,0.0
2015,Delaware,Male,Unknown,0.0
2015,Delaware,Male,More than one race,0.0
2015,Dewey,Male,White,0.0
2015,Dewey,Male,Black or African American,0.0
2015,Dewey,Male,American Indian or Alaska Native,0.0
